"P606t","A049","A071","p344p","incanon","p493p","a070p","a114p","A094","Gorx"
0,2,1,880.854,880.854,0,66,7,12,5
14.27,4,1,1020.1175,1020.1175,0,43,6,3,9
8.715,2,2,248.19,248.19,0,58,7,7,3
0,3,2,415.02,517.32108974359,0,43,7,4,4
0,1,2,319.067,325.337128205128,0,80,5,12,2
0.59,2,1,1302.93,1302.93,0,32,4,10,11
0,1,2,799.55,806.019326923077,0,49,10,3,7
0,2,1,818.8,824.695424679487,0,34,6,2,6
8.615,3,1,655.675,655.675,0,35,5,7,6
0.995,2,2,784.4575,784.4575,0,51,5,5,8
5.35,7,1,1355.4,1355.4,0,47,6,5,5
0,1,1,309.482,411.321241285647,0,68,3,12,8
0,3,1,812.8645,812.8645,0,73,8,4,7
0,2,3,599.66,599.66,0,57,4,7,9
0,4,1,2134.09,2134.09,0,56,8,3,6
19.5,2,1,1329.57738461538,1329.57738461538,0,67,8,1,11
3.81,2,1,711.42,711.42,0,66,9,12,5
5.685,4,1,1107.56,1107.56,0,49,7,2,4
1.89,1,2,385.41,389.756394230769,0,60,4,7,11
0.36,4,2,653.665,791.00418467544,0,39,5,8,8
0,2,1,435.21,435.21,0,68,6,12,5
0,1,2,191,212.010987626991,0,62,6,9,1
0,1,1,125,134.273229166667,0,61,5,12,8
0,4,1,869.54,869.54,0,41,6,3,10
2.08,2,1,602.5,602.5,0,35,4,6,2
0.425,2,1,637.04,637.04,0,77,8,12,2
20.49,2,3,820.0425,820.0425,0,61,4,5,8
2.715,3,2,731.015,871.682263523015,0,69,6,12,7
5.085,4,3,973.08,973.08,0,19,8,10,11
0,3,2,530.82,535.888605769231,0,31,6,4,1
0,2,1,534.904,534.904,0,67,5,3,2
5.685,2,1,958.08,958.08,0,38,4,8,6
0,2,2,385.14,389.486971153846,0,54,10,7,3
0.745,3,1,1263.32,1263.32,0,50,7,3,9
25.135,4,1,1268.65,1268.65,0,43,5,4,11
5.4,2,1,495.479,495.479,0,68,8,12,9
5.35,5,3,1124.33,1124.33,0,38,7,3,5
0,1,1,283.107,288.377625,0,77,3,12,6
2.595,2,1,801.51,801.51,0,80,7,12,9
0,4,2,1100.8,1100.8,0,55,10,5,5
0,3,1,655.73,655.73,0,62,10,6,9
0,2,1,361.34,371.34,0,41,5,4,5
1.09,3,2,579.74,591.361339802603,0,47,6,4,8
67.275,4,1,2134.09,2134.09,0,67,10,2,7
0,4,1,1928.81,1928.81,0,42,7,1,4
0,2,1,273.04,273.04,0,54,6,12,1
0,3,2,673.23,678.980512820513,0,50,6,3,7
2.485,5,1,514.99,514.99,0,47,4,7,6
1.295,4,1,2134.09,2134.09,0,43,10,3,7
1.625,4,1,1290.15,1290.15,0,56,6,8,6
4.04,2,1,833.09,833.09,0,61,5,6,8
83.875,2,1,674.74,674.74,0,59,7,4,1
0,4,1,946.635,946.635,0,43,5,3,11
0,6,1,888.03,898.210708121103,0,52,6,2,9
0,3,3,2134.09,2134.09,0,49,9,3,5
0.995,3,1,940.01,940.01,0,63,6,7,6
0.25,2,1,290.094,309.355978375998,0,65,5,12,5
0,1,2,412.712,418.978474358974,0,76,6,12,4
0.45,2,1,751.425,751.425,0,61,6,3,9
0,2,1,345.72,464.082427541613,0,65,5,4,2
0,1,1,444.375897435897,451.332948717949,0,22,5,2,7
53.75,2,1,77.54,77.54,0,41,7,11,2
0,1,2,81.34,167.26426942517,0,33,4,7,2
0,1,2,251.845,257.156923076923,0,56,4,5,8
0,1,1,328.537,334.301230769231,0,72,4,12,5
1.12,3,1,430.8825,430.8825,0,39,7,7,12
5.26,4,1,2134.09,2134.09,0,41,6,2,7
0,1,2,75.192,168.853987179487,0,60,3,12,6
2.785,2,1,763.815,763.815,0,61,6,6,2
0,2,1,595.51,600.581466346154,0,41,5,2,3
0,1,2,226.742,232.262705128205,0,77,4,12,5
0,2,3,660.7525,660.7525,0,58,5,3,9
3.55,1,2,353.152,502.896183628727,0,70,4,12,9
0,1,1,625.47,632.579206730769,0,59,4,2,8
1,2,1,288.15,371.279245224084,0,67,5,12,10
0,3,1,418.72,418.72,0,45,3,3,8
0,1,2,234.352,234.352,0,80,6,12,3
0,2,3,1487.6165,1487.6165,0,66,7,3,9
0,5,1,397.39,512.982954477948,0,30,6,4,5
0,2,1,206.034,206.034,0,71,5,12,12
0,3,2,385.9,480.5125,0,49,5,4,8
1.525,1,2,355.01,371.637332915258,0,80,4,12,1
0,2,1,988.9725,988.9725,0,80,6,12,7
0,1,2,581.17,588.386009615385,0,51,5,3,8
0,1,1,557.69,562.743221153846,0,70,2,2,6
79,1,1,323.5745,330.302288461538,0,80,8,12,8
51.21,2,1,1309.8815,1309.8815,0,74,9,12,9
0,3,2,430.04,567.300985641492,0,37,4,7,6
8.02,3,3,491.27,500.27,0,29,4,8,9
2,4,3,1638.25,1638.25,0,57,7,3,8
0,2,1,1128.61,1136.82844551282,0,42,6,3,7
0,1,1,126.93,140.840766942961,0,46,4,7,10
0,1,2,622.09,627.115072115385,0,79,7,3,11
0,1,1,815.48,824.299567307692,0,60,8,2,8
8,3,3,936.61,936.61,0,38,5,2,6
18.84,3,1,829.72,829.72,0,55,4,8,5
20.865,4,2,212.24,353.801770833333,0,37,5,7,7
0,2,1,414.79,414.79,0,57,4,5,6
0,4,1,391.5,480.98327342509,0,41,8,8,10
8.05,4,2,1374.48,1374.48,0,40,7,3,7
0,1,1,302.33,309.099495192308,0,61,5,12,11
2.65,1,1,185.41,221.808813015384,0,66,6,12,3
0,3,1,1205.7975,1205.7975,0,52,7,2,9
0,4,1,400.09,402.013076923077,0,42,4,5,5
0,1,2,190.362,299.542907181179,0,80,4,12,8
0,2,1,170.77,266.893873344097,0,80,4,12,2
1.445,2,1,425.544,425.544,0,71,5,12,6
1.625,2,1,1123.40076923077,1123.40076923077,0,49,5,7,5
26.03,4,1,1364.285,1364.285,0,53,8,6,6
0,3,2,190.2,314.731678682281,0,30,5,12,11
0,4,1,1035.1945,1035.1945,0,62,7,3,4
0.185,2,2,688.36,688.36,0,53,7,3,9
0,2,1,716.676666666667,716.676666666667,0,40,4,8,11
9.25,2,1,489.152,489.152,0,72,3,12,6
0,3,1,394.51,394.51,0,44,4,3,7
0,2,2,908.77,908.77,0,55,5,3,5
0,3,2,105,105,0,30,6,7,5
0,2,1,488.584,488.584,0,69,7,12,2
0,2,1,1457.167,1457.167,0,70,6,12,6
3.46,1,2,404.99,417.5009375,0,51,8,3,3
0,3,1,733.9,733.9,0,53,5,6,6
16.98,3,2,2134.09,2134.09,0,56,6,4,11
3.75,5,1,1132.12,1132.12,0,52,7,1,2
0,4,1,1201.37,1201.37,0,36,7,4,11
0,2,1,501.724,501.724,0,80,6,3,9
35.48,2,1,698.224,698.224,0,77,8,12,8
0,1,2,209.922,216.514115384615,0,80,6,12,8
33.63,1,2,395.39,401.744631410256,0,46,5,5,9
5.83,1,2,796.185,802.932371794872,0,47,5,3,2
55.3,4,2,1182.75,1182.75,0,50,7,3,7
0,1,2,294.76,300.436618589744,0,75,4,12,8
0.38,2,2,446.122,446.122,0,55,5,12,3
7.31,2,1,972.61,972.61,0,29,4,7,6
0,2,1,701.66,701.66,0,29,6,3,1
16,3,1,603.732,716.689770104043,0,66,5,12,1
3.65,2,1,727.66,727.66,0,67,6,12,8
11.945,4,1,1069.37,1069.37,0,37,5,8,11
3.475,1,1,436.37,440.74640224359,0,38,3,4,11
0.095,2,2,365.3845,365.3845,0,75,7,12,12
0.495,1,1,300,305.770625,0,49,6,7,10
9.8,2,2,487.094,496.228916124156,0,80,5,12,11
5.565,2,1,951.45,951.45,0,41,6,2,3
0,1,2,270.525,277.916394230769,0,64,6,12,3
15,2,3,592.834,592.834,0,79,7,12,2
1.75,5,2,515.27,569.27,0,48,6,10,9
32,2,1,633.984,633.984,0,79,7,12,6
0,2,1,456.944,456.944,0,78,5,12,4
0,2,3,2134.09,2134.09,0,67,10,12,2
0.625,3,1,925.225897435897,925.225897435897,0,45,7,4,2
0,2,1,385.024,417.988906047738,0,70,6,12,7
24.5,6,1,786.65,786.65,0,41,5,7,3
2.25,2,1,461.264,473.621213500381,0,66,5,12,8
1.6,2,1,964.2,964.2,0,30,4,8,8
0,1,1,142.06,148.580456730769,0,62,4,3,3
0,4,3,730.64,730.64,0,39,5,1,6
3.2,5,2,2134.09,2134.09,0,42,10,1,8
0.21,2,1,426.2,426.2,0,58,6,4,9
138.195,4,1,1097.8,1097.8,0,80,9,12,3
7.49,2,1,1313.339,1313.339,0,80,7,12,9
14.29,1,1,435.245,443.214447115385,0,59,8,12,3
8.865,2,1,1788.96,1788.96,0,52,5,5,5
0,1,1,423.94,428.69063301282,0,80,4,12,10
0,1,1,598.907,622.221504091594,0,80,9,12,3
0.67,1,1,298.232,309.438971153846,0,77,6,2,7
0,4,2,1158.239,1158.239,0,72,9,12,6
2,5,1,1951.2925,1951.2925,0,49,10,3,6
0,4,2,1211.34,1211.34,0,39,5,3,2
0.345,1,1,284.73,289.238173076923,0,62,5,4,4
0,1,1,257.19,278.741045508047,0,52,3,5,4
0,5,2,1158.18,1158.18,0,71,7,4,7
0,1,1,940.34,947.485192307692,0,40,5,4,8
3,4,1,1271.07,1271.07,0,49,5,5,4
0,4,1,1090.12,1090.12,0,35,8,3,10
3,4,1,505.34,505.34,0,41,3,3,7
10.19,4,1,860.9425,860.9425,0,55,5,7,7
0.825,3,2,1233.2695,1233.2695,0,80,10,6,6
0,3,1,1538.612,1538.612,0,76,6,3,5
0.64,2,1,424.544,424.544,0,68,8,12,4
1.495,2,1,411.45,420.451086603779,0,49,5,8,3
0,2,2,558.1,565.873100961539,0,42,7,3,8
47.49,2,3,480.75,480.75,0,69,5,12,6
1.395,1,1,1288.01,1298.20760416667,0,53,7,2,6
0,2,2,158.25,237.865481450625,0,28,3,10,2
0.75,2,1,1655.744,1655.744,0,78,9,12,11
0,3,2,1704.7175,1704.7175,0,60,10,4,3
0,2,2,378.25,378.25,0,49,6,3,9
5.685,4,1,1168.9,1168.9,0,39,4,4,8
3,6,1,275.38,364.38,0,56,5,3,5
0,2,2,662.39,662.39,0,46,5,7,9
0.4,2,1,2134.09,2134.09,0,66,10,1,8
0,4,1,1722.77,1722.77,0,47,8,3,9
0,2,3,496.794,496.794,0,66,9,3,1
0,1,2,189.2295,195.440293269231,0,78,6,12,5
0,2,1,765,765,0,46,5,6,12
2.38,3,2,512.82358974359,512.82358974359,0,54,10,3,3
0,2,1,1924.42,1924.42,0,57,9,1,2
0,2,1,1624.46,1624.46,0,59,8,3,10
12.675,2,1,788.0475,788.0475,0,63,7,3,8
0,2,1,896.92,896.92,0,66,5,5,4
0,2,1,548.1,548.1,0,71,5,12,6
25.19,2,2,812.457,812.457,0,66,7,12,2
0,2,1,395.405,465.405,0,25,6,7,12
12.5,2,1,355.09,355.09,0,75,7,5,7
0,1,1,0,93.9077933190006,0,34,3,8,4
0,2,1,1279.165,1279.165,0,63,8,4,8
0,4,3,1474.02,1474.02,0,51,4,8,9
0,3,3,1170.45230769231,1170.45230769231,0,32,5,2,4
2.66,2,1,665.1065,665.1065,0,72,5,12,6
0,2,2,741.56,741.56,0,47,5,1,4
0,2,2,422.894,483.657800216502,0,74,4,12,4
473.275,2,3,636.31,636.31,0,61,8,1,9
0,2,1,509.24,509.24,0,50,5,4,8
0,1,1,710.9125,717.003717948718,0,54,5,3,5
4.38,2,1,274.344,339.344,0,70,5,12,12
0,2,1,795.4015,795.4015,0,80,5,2,6
5.77,2,2,1621.83653846154,1621.83653846154,0,55,5,3,7
0.795,2,1,281.324,281.324,0,80,6,12,1
0,1,2,171.47,180.743229166667,0,44,4,4,8
0,1,2,1153.85,1157.96126602564,0,29,3,5,11
0,1,2,205.932,288.659360369427,0,69,3,12,2
1.85,2,3,604.145,604.145,0,51,7,3,8
0,1,2,678.623538461538,683.257769230769,0,62,5,7,3
0,2,1,514.77,514.77,0,80,6,12,7
6.46,2,2,360.65,365.474086538462,0,38,4,3,1
2.745,4,1,680.25,680.25,0,28,6,4,8
9.995,2,1,2134.09,2134.09,0,60,8,2,7
0,2,1,667.87,667.87,0,54,5,7,11
2.945,2,1,964.71,964.71,0,47,4,3,11
0,2,1,622.64,622.64,0,55,5,7,3
0,2,1,985.885,985.885,0,61,5,4,2
0,1,1,222.3,312.294387675352,0,48,3,12,2
17.5,3,1,355.674,458.442977581764,0,73,6,12,4
20.395,2,3,500.254,500.254,0,71,5,12,8
0,2,1,1062,1062,0,32,5,5,8
0,1,1,72.5,146.5,0,44,4,9,12
0,2,2,647.78,647.78,0,69,6,12,4
0.925,3,2,689.93,689.93,0,40,4,8,3
0,2,2,487.564,487.564,0,72,6,12,2
0,1,1,123.5,249.791143840996,0,37,2,12,9
1.29,2,1,810.26,810.26,0,57,5,8,5
30.85,1,1,650.74,655.78717948718,0,58,3,2,7
0,2,2,210.72,430.726910307145,0,32,7,7,8
0,3,3,886.81,886.81,0,33,5,3,8
10.77,4,1,834.32,834.32,0,50,6,3,11
8.29,1,1,442.9,448.246346153846,0,53,3,4,10
229.95,2,1,514.014,514.014,0,80,8,12,6
0.5,5,1,870.985,870.985,0,41,7,2,12
16.815,2,1,1539.3275,1539.3275,0,74,10,5,9
1.305,2,1,222.86,222.86,0,65,10,12,2
3.42,1,2,365.95,370.748798076923,0,35,5,4,1
0,1,2,553.02,560.09375801282,0,78,6,12,10
0,3,2,735.59,735.59,0,36,5,7,5
0.5,7,2,433.25,523.816001943624,0,25,4,9,5
0,4,1,2134.09,2134.09,0,47,6,3,8
1.5,1,2,720.64,726.180264423077,0,61,6,7,2
0.27,2,1,629.01,629.01,0,71,8,12,5
1.2,2,3,314.544,314.544,0,68,3,12,2
275.75,2,1,1622.91,1622.91,0,51,9,2,4
5.25,1,1,492.94,497.286971153846,0,49,6,7,3
0,1,2,358.672,358.672,0,65,5,7,12
0.795,3,2,2134.09,2134.09,0,52,8,3,10
0,2,1,713.82,713.82,0,55,5,7,2
0,5,2,341.75,453.012892672288,0,39,5,6,6
0,1,2,362.72,368.80405448718,0,59,5,5,9
31.75,2,1,474.295,474.295,0,44,4,7,4
0,2,1,497.974,497.974,0,74,6,12,6
6.25,1,1,234.25,265.453061159337,0,45,4,5,1
0,2,1,1391.3965,1391.3965,0,80,8,12,9
0,1,2,149.067,160.297010328174,0,76,6,12,5
0,2,1,481.079,481.079,0,66,6,12,1
2.63,2,3,702.227435897436,702.227435897436,0,30,4,6,10
0.21,2,1,312.7,312.7,0,75,8,12,10
0,1,2,451.11,455.456971153846,0,61,3,3,3
12.65,5,1,974.14,974.14,0,43,8,5,5
6.05,3,2,628.115,628.115,0,46,6,4,4
0.985,2,3,515.0865,515.0865,0,75,5,12,11
0,1,1,286.502,390.447418441577,0,52,5,12,1
0.25,4,1,570.41,570.41,0,59,6,6,2
6.91,3,1,835.1,835.1,0,55,6,3,1
0,2,1,1175.44,1175.44,0,66,8,5,2
10.535,3,1,118.395,118.395,0,59,7,1,8
0,2,2,396.814,402.0749963313,0,77,6,12,4
0,1,1,660.85,665.734807692308,0,58,4,3,9
4.025,1,2,383.4,388.788701923077,0,32,4,4,4
36.475,4,1,1077.18,1077.18,0,43,5,4,8
0,2,1,633.51,633.51,0,67,7,3,8
0,2,1,358.044,358.044,0,72,6,12,6
0,5,1,1053.04,1053.04,0,52,6,6,8
2.75,4,1,571.73,571.73,0,49,7,5,8
1.085,2,1,572.345,577.168413461539,0,35,6,6,4
0,1,1,68,189.333918167822,0,51,4,9,7
0.5,1,2,123.67,214.342525574138,0,51,2,4,4
0,2,2,971.993846153846,971.993846153846,0,54,7,3,8
22.435,2,1,685.114,685.114,0,75,6,12,1
2.675,2,1,1453.114,1453.114,0,68,5,12,2
40.995,2,3,325.462,325.462,0,79,7,12,12
0.695,6,2,158.26,266.26,0,30,6,5,11
21.375,3,2,1200.44,1200.44,0,48,7,3,8
3.145,2,2,356.32,445.690691597919,0,80,5,12,5
0.5,2,1,760.3075,760.3075,0,50,8,3,12
0,2,2,671.4,676.800881410256,0,33,4,3,3
2.31,2,1,821.12,821.12,0,32,5,3,3
0,1,1,126.9,126.9,0,59,4,4,12
0,2,1,448.529,452.529569361765,0,70,5,12,5
0,3,1,1267.175,1267.175,0,51,10,2,3
0,1,2,267.742,277.307945512821,0,72,6,4,7
0,2,1,565.004,565.004,0,66,6,7,4
1.07,4,2,1561.77,1561.77,0,49,5,3,3
15.52,2,1,1064.12,1064.12,0,72,4,3,6
21.675,2,3,1439.195,1439.195,0,59,6,2,3
1.76,2,2,939.28,939.28,0,62,6,12,7
0,1,1,244.502,292.270450762923,0,50,5,5,9
0,1,1,810.65,816.924807692308,0,54,5,2,9
0,2,3,541.132,541.132,0,67,6,12,4
0,5,1,1250,1250,0,27,10,10,5
0,2,2,524.175,524.175,0,48,4,7,5
76,2,1,485.792,485.792,0,67,7,12,2
15.965,2,1,279.77,367.015553804855,0,74,3,12,10
8.41,3,1,762.35,762.35,0,51,6,3,2
0.745,4,1,1133.05,1133.05,0,49,5,7,10
19.925,3,2,479.66,485.048701923077,0,40,6,3,4
0.5,2,1,549.734,549.734,0,74,3,12,4
0,1,2,138.47,148.667604166667,0,44,5,7,6
24.44,2,1,2134.09,2134.09,0,78,9,5,6
17.55,3,2,801.59,801.59,0,54,7,5,7
16.675,2,2,1404.6825,1404.6825,0,54,6,1,9
0,2,1,845.34,845.34,0,51,5,7,11
3.925,3,2,1039.02,1039.02,0,38,7,2,5
0,4,2,356.76,484.309170556408,0,43,6,7,7
0,3,1,1980.62,1980.62,0,47,10,1,12
0,4,2,945.52,945.52,0,33,5,4,8
1.275,3,3,1049.58,1049.58,0,61,8,2,6
0,4,2,272.91,410.90462700786,0,39,6,8,7
0,1,1,152.042,262.042,0,66,4,12,12
0,2,1,1120.32,1120.32,0,55,4,8,2
0.995,3,1,297.39,520.508193860711,0,54,7,7,7
4.62,2,2,1259.66,1259.66,0,53,7,1,8
0,2,2,200.25,303.860309035381,0,53,5,9,9
1.87,2,1,332.174,460.979168279582,0,73,7,12,3
0,1,2,115.92,126.117604166667,0,80,5,12,6
0,2,1,443.2825,443.2825,0,64,7,3,11
0.295,1,2,176.8795,278.317673794159,0,74,4,12,5
0,1,1,196.192,280.542830632383,0,28,3,4,1
6.99,2,1,576.25,576.25,0,63,6,3,10
4.93,3,1,776.53,776.53,0,59,5,4,6
112.5,2,1,1038.65,1038.65,0,61,5,6,8
2.79,1,1,267.927,272.457048076923,0,71,5,12,2
0,1,2,164.042,183.524205035408,0,69,4,12,10
0,2,1,315.01,315.01,0,67,7,12,5
0,2,1,1161.39935897436,1161.39935897436,0,63,9,3,8
0.94,1,1,400.172,405.459740384615,0,80,5,12,1
5.1,2,1,286.17,286.17,0,62,7,3,8
6.425,1,2,329.352,338.0660625,0,80,6,12,2
4.66,5,2,586.564,586.564,0,47,6,8,3
27.92,2,1,1400.7375,1400.7375,0,67,9,12,6
0.795,3,1,740.89,740.89,0,34,4,4,3
0,1,2,210.362,220.747416666667,0,79,2,12,9
0,6,1,1056.18,1056.18,0,28,4,8,3
0.2,1,1,72.45,156.839992477302,0,61,3,9,3
0.75,3,2,1409.64,1409.64,0,50,8,3,9
9.49,3,1,767.17,767.17,0,38,6,4,5
0.98,2,1,681.599230769231,681.599230769231,0,46,6,4,6
0.5,2,3,416.055,416.055,0,66,8,4,11
0,3,3,2134.09,2134.09,0,58,8,1,5
4.62,4,1,1620.91,1620.91,0,42,5,3,11
0,4,2,2134.09,2134.09,0,36,8,3,6
0,1,2,164.677,258.393500877958,0,80,4,12,2
0.275,4,3,842.9,842.9,0,48,8,10,3
0,1,2,757.74,767.478525641026,0,68,5,2,8
4.24,2,1,898.165897435897,898.165897435897,0,35,4,4,7
25.25,2,1,728.62,728.62,0,28,4,6,3
0,2,2,875.5025,875.5025,0,25,4,3,12
0.19,1,2,239.5025,247.0896875,0,75,6,12,8
0,4,3,839.1475,839.1475,0,45,8,5,8
0.345,3,1,1729.27,1729.27,0,45,10,3,8
0,1,2,205.092,211.990701923077,0,71,5,12,8
0,1,1,394.842,400.101567307692,0,43,5,7,4
72,3,1,1343.804,1343.804,0,79,9,12,8
0,5,3,486.93,604.790960310954,0,22,4,8,9
0,1,1,100,172.611064626085,0,52,3,7,11
8.74,2,3,1135.83,1135.83,0,49,6,3,9
33.98,2,1,556.434,556.434,0,69,5,12,3
0.48,1,2,267.412,272.93700801282,0,80,6,12,5
0,1,1,164.5775,171.486923076923,0,49,4,2,8
6.2,2,1,1280.92205128205,1280.92205128205,0,45,6,3,4
0,4,1,2134.09,2134.09,0,76,7,2,8
0,2,3,1012.545,1012.545,0,25,4,2,8
0,4,1,515.7,515.7,0,48,7,5,3
1.5,5,1,461.26,461.26,0,36,6,4,3
0,2,1,645.6,645.6,0,72,6,8,2
0,2,1,742.614,742.614,0,68,6,8,5
16.765,4,3,1101.18,1101.18,0,32,6,3,11
0.23,2,2,1572.805,1572.805,0,46,6,1,10
0,3,1,758.82,758.82,0,47,4,2,7
0,1,2,260.75,344.444194193674,0,44,4,3,3
2.605,2,1,496.445,496.445,0,73,6,12,9
0,3,1,289.38,292.266648227098,0,44,4,6,3
0,1,1,206.6075,211.552163461538,0,62,4,3,7
0,4,1,1032.215,1032.215,0,50,7,4,3
1,3,1,1025.394,1025.394,0,65,7,6,5
1.635,2,1,423.432,423.432,0,64,6,12,10
0,3,2,96.15,117.221868828666,0,24,4,10,7
7.945,3,2,430.49,436.261802884615,0,29,4,6,6
0,2,1,583.66,583.66,0,55,7,5,5
1.675,3,1,561.66,561.66,0,55,4,8,5
0,1,1,502.05,512.484074460458,0,58,3,8,4
8.02,4,1,2134.09,2134.09,0,47,10,3,1
1310,2,1,837.509,837.509,0,74,8,12,7
3.9,4,1,565.89,565.89,0,31,5,5,6
0,2,2,424.232,426.620717948718,0,80,5,12,11
3.46,3,3,755.295,755.295,0,31,5,3,6
2.72,2,1,604.54,604.54,0,70,9,3,4
9.365,3,1,536.36,536.36,0,45,4,8,9
8.075,3,1,2134.09,2134.09,0,60,7,2,6
6.79,5,1,521.97,527.020961538462,0,37,5,5,3
2,2,1,616.464,616.464,0,69,6,12,3
0,2,2,285.7225,285.7225,0,42,4,8,1
0.485,1,1,361.88,366.633125,0,51,3,8,2
0,4,1,1026.27,1026.27,0,33,7,2,8
0,2,3,1808.76,1808.76,0,28,5,2,7
0.4,5,2,1439.82,1439.82,0,47,6,3,12
0,2,2,1164.82,1164.82,0,54,5,2,5
0.5,5,1,467.35,540.952984980235,0,56,5,8,2
9.75,4,1,1117.53,1117.53,0,39,7,2,8
0,1,2,676.49,676.49,0,61,5,1,6
0.095,3,1,584.995,604.995,0,45,7,12,10
25,2,2,766.07,766.07,0,56,5,3,9
0,2,1,577.405,577.405,0,58,7,5,10
0,2,1,82,199.199225064457,0,32,5,7,2
15,4,1,1245.02,1245.02,0,61,4,3,9
0,1,1,284.94,284.94,0,32,5,10,11
0,1,2,342.936538461538,342.936538461538,0,49,6,7,12
0,4,2,1130.39,1130.39,0,61,5,3,2
2.245,1,2,126.042,130.182528846154,0,73,5,12,5
3,2,1,507.114,507.114,0,75,4,12,8
0.325,2,1,983.52,983.52,0,29,6,2,8
6.87,3,2,2013.24,2013.24,0,59,5,3,8
1.5,2,1,416.204,416.204,0,73,5,12,10
28.735,2,3,748.84,748.84,0,66,7,12,8
5.2,3,3,1738.29,1738.29,0,42,5,10,3
5.59,2,1,743.44,743.44,0,65,6,12,8
0,2,1,519.98,519.98,0,71,7,12,6
2.29,3,1,551.21,551.21,0,30,5,8,2
32.615,4,2,1474.64,1474.64,0,52,9,2,9
0,3,2,623.38,632.113012820513,0,45,7,5,8
0,1,1,492.312,498.460333333333,0,80,5,12,9
0,6,3,1291.4,1291.4,0,60,5,7,7
5.19,2,2,999.26,999.26,0,64,6,6,9
0.45,2,1,419.182,419.182,0,80,6,12,8
2,2,3,556.254,562.884,0,73,6,12,12
6.05,2,2,379.7,385.106602564103,0,32,5,4,3
0,1,2,245.662,305.439093685569,0,72,4,12,11
1.805,2,1,296.504,296.504,0,70,5,12,9
0.23,2,3,1396.254,1396.254,0,67,7,12,2
0,2,2,1194.3625,1194.3625,0,59,4,6,1
0,1,2,253.54,263.780480769231,0,63,5,6,4
2.24,1,2,401.372,406.170798076923,0,69,3,12,1
0,1,2,1331.73,1338.87699519231,0,51,7,1,7
0,3,1,1011.88,1011.88,0,58,6,8,12
33.735,4,1,1281.754,1281.754,0,77,5,12,4
0,2,2,962.82,962.82,0,60,6,6,3
0,2,2,145,249,0,27,6,3,12
0,2,3,70,70,0,49,6,3,8
0,2,1,208.49,322.822012165658,0,64,4,12,9
0.32,4,1,866.35,866.35,0,54,3,3,7
0,2,2,406.51,406.51,0,38,7,7,5
0,3,2,361.43,384.434526040115,0,30,5,10,7
25.25,2,1,1049.292,1049.292,0,67,8,12,8
0.55,1,1,915.42,921.734294871795,0,62,7,5,5
0.265,1,2,239.62,245.906818910256,0,69,4,12,4
0,1,2,534.28,540.739166666667,0,53,8,3,6
0,4,1,1015.65,1015.65,0,32,5,3,5
0,2,1,372.62,372.62,0,66,6,12,6
0,2,3,1147.18,1147.18,0,47,5,2,4
0,2,1,493.74,493.74,0,66,6,6,8
0,1,1,48.5,180.168360454835,0,50,3,3,7
3.065,3,3,234.22,356.319105492031,0,24,6,8,3
0.945,1,2,208.002,212.516743589744,0,67,5,12,10
0,4,2,273,381.449064259922,0,25,4,9,6
7.485,4,1,1069.49,1069.49,0,45,6,3,4
0.75,2,1,85.474,85.474,0,73,4,12,6
0.95,1,2,276.78,283.037564102564,0,65,5,7,6
2.735,4,1,1505.88,1505.88,0,45,7,2,2
0,2,3,771.104,771.104,0,70,6,12,6
0,2,1,642.81,642.81,0,59,5,6,9
0.55,1,2,386.752,394.8235625,0,73,8,12,11
2.095,2,1,552.8815,552.8815,0,73,9,8,4
0,1,2,305.602,421.874225622311,0,62,3,12,11
0,3,1,794.071538461538,794.071538461538,0,36,6,2,5
0,2,2,800,800,0,61,5,7,11
0.29,1,1,192.31,198.028147907766,0,46,3,5,4
0,4,1,838.0375,838.0375,0,61,8,5,12
0.095,2,1,548.74,548.74,0,56,4,7,11
3.8,3,1,429.224,542.216102813196,0,77,5,12,5
0,1,2,1288.25,1294.61301282051,0,54,6,2,5
0,2,2,609.44,609.44,0,48,5,5,8
0,1,2,114.322,200.617376169174,0,64,3,12,4
0,5,2,449.125,541.125,0,35,7,8,4
4.27,3,1,583.44,583.44,0,32,7,7,10
0.795,1,2,343.82,348.610817307692,0,28,5,8,3
0,5,3,792.88,923.600906283247,0,25,6,7,3
0,1,2,550.448846153846,556.040432692308,0,39,4,3,6
4.985,2,2,408.992,500.197081572809,0,69,4,12,3
0,1,1,409.65,414.971217948718,0,31,4,8,7
2.79,2,1,548.072,548.072,0,71,4,12,2
0,2,2,729.21,729.21,0,61,7,6,1
1.345,2,1,737.18,737.18,0,52,6,8,2
1.995,2,1,230.34,248.65334902286,0,78,5,12,8
2.625,4,1,859.6,859.6,0,49,5,6,6
0.645,1,2,288.82,295.054663461538,0,56,6,7,7
0.55,3,1,730.53,730.53,0,45,5,6,8
0,2,2,729.06,729.06,0,32,4,10,8
9,2,1,641.7365,641.7365,0,69,8,12,1
0,4,1,1900.76,1900.76,0,43,6,4,5
4.025,5,2,1329.085,1336.13478365385,0,42,10,3,4
1.3,3,1,2134.09,2134.09,0,59,10,1,9
0,1,2,246.532,252.121286858974,0,80,6,12,3
13.84,2,1,427.384,427.384,0,80,6,12,4
81.945,2,1,905.7945,905.7945,0,67,8,12,8
0,1,1,645.835,650.181971153846,0,38,6,6,3
1.195,2,1,489.744,489.744,0,72,7,12,5
0,2,1,1618.03,1618.03,0,26,2,2,7
